action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,18891599,[],CHEMBL4314363,Displacement of [3H]-imipramine from human serotonin transporter expressed in HEK293 cells membranes incubated for 30 mins by microbeta scintillation counting analysis,B,,,BAO_0000192,BAO_0000219,cell-based format,COc1ccc2[nH]cc(C3CCN(CCCCN4C(=O)CC(c5c[nH]c6ccc(OC)cc56)C4=O)CC3)c2c1,,,CHEMBL4311986,Eur J Med Chem,2019.0,"{'bei': '12.32', 'le': '0.23', 'lle': '1.34', 'sei': '7.18'}",CHEMBL4591440,,CHEMBL4591440,6.51,0,http://www.openphacts.org/units/Nanomolar,3151964,=,1,1,=,,Ki,nM,,308.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,308.0
,,18891600,[],CHEMBL4314363,Displacement of [3H]-imipramine from human serotonin transporter expressed in HEK293 cells membranes incubated for 30 mins by microbeta scintillation counting analysis,B,,,BAO_0000192,BAO_0000219,cell-based format,COc1ccc2[nH]cc(C3CC(=O)N(CCCCN4CCC(c5c[nH]c6ccc(F)cc56)CC4)C3=O)c2c1,,,CHEMBL4311986,Eur J Med Chem,2019.0,"{'bei': '15.01', 'le': '0.28', 'lle': '2.46', 'sei': '9.53'}",CHEMBL4571321,,CHEMBL4571321,7.76,0,http://www.openphacts.org/units/Nanomolar,3151965,=,1,1,=,,Ki,nM,,17.5,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,17.5
,,18891601,[],CHEMBL4314363,Displacement of [3H]-imipramine from human serotonin transporter expressed in HEK293 cells membranes incubated for 30 mins by microbeta scintillation counting analysis,B,,,BAO_0000192,BAO_0000219,cell-based format,COc1ccc2[nH]cc(C3CC(=O)N(CCCCN4CCC(c5c[nH]c6ccccc56)CC4)C3=O)c2c1,,,CHEMBL4311986,Eur J Med Chem,2019.0,"{'bei': '12.34', 'le': '0.23', 'lle': '0.99', 'sei': '7.55'}",CHEMBL4483554,,CHEMBL4483554,6.15,0,http://www.openphacts.org/units/Nanomolar,3151966,=,1,1,=,,Ki,nM,,705.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,705.0
,,18932975,[],CHEMBL4326368,Displacement of [3H]-Paroxetine from recombinant human full length SERT after 60 mins by scintillation counting,A,,,BAO_0000192,BAO_0000357,single protein format,COCc1ccc(-c2ccc(N(C[C@@H](N)[C@@H](C)OC)C(=O)[C@@H]3C[C@H]3c3ccccn3)cc2)cc1.Cl.Cl,,,CHEMBL4325833,J Med Chem,2018.0,,CHEMBL4452474,,CHEMBL4595209,6.12,0,http://www.openphacts.org/units/Nanomolar,3158536,=,1,1,=,,Ki,nM,,750.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,0.75
,,19099200,[],CHEMBL4368154,Inhibition of 5HT transporter (unknown origin),B,,,BAO_0000192,BAO_0000357,single protein format,Fc1cc2c(c(OCCNCCc3c[nH]c4ccc(F)cc34)c1)OCCC2,,,CHEMBL4364320,Eur J Med Chem,2019.0,"{'bei': '22.29', 'le': '0.42', 'lle': '4.32', 'sei': '17.94'}",CHEMBL340873,,CHEMBL340873,8.30,0,http://www.openphacts.org/units/Nanomolar,3186202,=,1,1,=,,Ki,nM,,5.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,5.0
,,19205260,[],CHEMBL4392158,Displacement of [3H]-citalopram from human SERT receptor expressed in stable HEK cells after 90 mins by microbeta scintillation counting method,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,,,CHEMBL4390674,J Med Chem,2019.0,,CHEMBL4277264,,CHEMBL4277264,,0,http://www.openphacts.org/units/Nanomolar,3205403,>,1,1,>,,Ki,nM,,10000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,10000.0
,,19205261,[],CHEMBL4392158,Displacement of [3H]-citalopram from human SERT receptor expressed in stable HEK cells after 90 mins by microbeta scintillation counting method,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ncc2nccn2c1-c1ccc(Oc2nccc3occc23)cc1C(F)(F)F,,,CHEMBL4390674,J Med Chem,2019.0,,CHEMBL4572614,,CHEMBL4572614,,0,http://www.openphacts.org/units/Nanomolar,3205417,>,1,1,>,,Ki,nM,,10000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,10000.0
,,19205262,[],CHEMBL4392158,Displacement of [3H]-citalopram from human SERT receptor expressed in stable HEK cells after 90 mins by microbeta scintillation counting method,B,,,BAO_0000192,BAO_0000219,cell-based format,FC(F)(F)c1cc(Oc2nccc3occc23)ccc1-c1cccc2nccn12,,,CHEMBL4390674,J Med Chem,2019.0,"{'bei': '12.68', 'le': '0.24', 'lle': '-0.94', 'sei': '9.54'}",CHEMBL4469848,,CHEMBL4469848,5.01,0,http://www.openphacts.org/units/Nanomolar,3205441,=,1,1,=,,Ki,nM,,9700.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,9700.0
,,19205263,[],CHEMBL4392158,Displacement of [3H]-citalopram from human SERT receptor expressed in stable HEK cells after 90 mins by microbeta scintillation counting method,B,,,BAO_0000192,BAO_0000219,cell-based format,FC(F)(F)c1cc(Oc2nccc3ccsc23)ccc1-c1cccc2nccn12,,,CHEMBL4390674,J Med Chem,2019.0,,CHEMBL4466483,,CHEMBL4466483,,0,http://www.openphacts.org/units/Nanomolar,3205446,>,1,1,>,,Ki,nM,,10000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,10000.0
,,19226358,[],CHEMBL4396183,Displacement of [3H] imipramine from human recombinant 5-HT transporter measured after 60 mins by scintillation counter method,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)CCO[C@@H]1[C@H]2OC(C)(C)O[C@H]2[C@H]2Cn3cc(nn3)COCCCCCCN(CCc3ccc4ccccc4c3)CC[C@H]1O2,,,CHEMBL4393714,Eur J Med Chem,2019.0,"{'bei': '8.61', 'le': '0.16', 'lle': '-0.71', 'sei': '6.83'}",CHEMBL4579120,,CHEMBL4579120,5.47,0,http://www.openphacts.org/units/Nanomolar,3209259,=,1,1,=,,Ki,nM,,3400.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,3.4
,,19226360,[],CHEMBL4396183,Displacement of [3H] imipramine from human recombinant 5-HT transporter measured after 60 mins by scintillation counter method,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)CCO[C@@H]1[C@H]2OC(C)(C)O[C@H]2[C@H]2COCc3cn(nn3)C[C@H]3O[C@H](CCN(CCc4ccc5ccccc5c4)CC[C@H]1O2)[C@H](OCCC(C)C)[C@H]1OC(C)(C)O[C@H]13,,,CHEMBL4393714,Eur J Med Chem,2019.0,,CHEMBL4562303,,CHEMBL4562303,,0,http://www.openphacts.org/units/Nanomolar,3209260,>,1,1,>,,Ki,nM,,100000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,100.0
,,19231642,[],CHEMBL4397423,Displacement of [3H]-citalopram from recombinant human SERT stably expressed in HEK cells measured after 90 mins by microbeta scintillation counting method,B,,,BAO_0000192,BAO_0000219,cell-based format,COc1ccccc1N1CCC2(CCN(CCCSc3nnc(-c4ccccc4)n3C)CC2)CC1,,,CHEMBL4396871,J Med Chem,2019.0,"{'bei': '13.28', 'le': '0.25', 'lle': '1.17', 'sei': '14.07'}",CHEMBL4084262,,CHEMBL4084262,6.53,0,http://www.openphacts.org/units/Nanomolar,3210235,=,1,1,=,,Ki,nM,,295.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,295.0
,,19270735,[],CHEMBL4406642,Displacement of [3H]-citalopram from human SERT receptor expressed in stable HEK cell membranes after 90 mins by microbeta scintillation counting method,A,,,BAO_0000192,BAO_0000219,cell-based format,CCCN(CC[C@]1(O)C[C@H](NC(=O)c2ccc3ccccc3c2)C1)[C@H]1CCc2nc(N)sc2C1,,,CHEMBL4402608,J Med Chem,2020.0,,CHEMBL2203406,,CHEMBL2203406,7.50,0,http://www.openphacts.org/units/Nanomolar,3217840,=,1,1,=,,Ki,nM,,32.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,32.0
,,19405238,[],CHEMBL4426162,Displacement of [3H]citalopram from human SERT expressed in HEK293 cells measured after 30 mins,B,,,BAO_0000192,BAO_0000219,cell-based format,Cl.Fc1ccccc1OCc1cc(OC[C@@H]2CCCN2)no1,,,CHEMBL4425114,J Med Chem,2016.0,,CHEMBL4563018,,CHEMBL4597740,,0,http://www.openphacts.org/units/Nanomolar,3243191,>,1,1,>,,Ki,nM,,10000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,10000.0
,,19405239,[],CHEMBL4426162,Displacement of [3H]citalopram from human SERT expressed in HEK293 cells measured after 30 mins,B,,,BAO_0000192,BAO_0000219,cell-based format,Cl.Clc1ccccc1OCc1cc(OC[C@@H]2CCCN2)no1,,,CHEMBL4425114,J Med Chem,2016.0,"{'bei': '17.91', 'le': '0.36', 'lle': '2.49', 'sei': '9.79'}",CHEMBL4533250,,CHEMBL4598117,5.53,0,http://www.openphacts.org/units/Nanomolar,3243194,=,1,1,=,,Ki,nM,,2946.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,2946.0
,,19405240,[],CHEMBL4426162,Displacement of [3H]citalopram from human SERT expressed in HEK293 cells measured after 30 mins,B,,,BAO_0000192,BAO_0000219,cell-based format,CN(CCOc1cc(COc2ccccc2)on1)CC1CC1.Cl,,,CHEMBL4425114,J Med Chem,2016.0,,CHEMBL4539105,,CHEMBL4598249,,0,http://www.openphacts.org/units/Nanomolar,3243220,>,1,1,>,,Ki,nM,,10000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,10000.0
,,19405241,[],CHEMBL4426162,Displacement of [3H]citalopram from human SERT expressed in HEK293 cells measured after 30 mins,B,,,BAO_0000192,BAO_0000219,cell-based format,CN(CCOc1cc(COc2ccccc2)on1)C1CCCCC1.Cl,,,CHEMBL4425114,J Med Chem,2016.0,,CHEMBL4564992,,CHEMBL4595717,,0,http://www.openphacts.org/units/Nanomolar,3243221,>,1,1,>,,Ki,nM,,10000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,10000.0
,,19405242,[],CHEMBL4426162,Displacement of [3H]citalopram from human SERT expressed in HEK293 cells measured after 30 mins,B,,,BAO_0000192,BAO_0000219,cell-based format,Cl.c1ccc(OCc2cc(N3CCNCC3)no2)cc1,,,CHEMBL4425114,J Med Chem,2016.0,,CHEMBL4549596,,CHEMBL4595718,,0,http://www.openphacts.org/units/Nanomolar,3243227,>,1,1,>,,Ki,nM,,10000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,10000.0
,,20637925,[],CHEMBL4612225,Binding affinity to SERT (unknown origin),B,,,BAO_0000192,BAO_0000357,single protein format,Cc1nccc2c1C(C)(C)Nc1cc(Br)ccc1-2,,,CHEMBL4610098,J Nat Prod,2020.0,,CHEMBL4642292,,CHEMBL4642292,,0,http://www.openphacts.org/units/Nanomolar,3473325,>,1,1,>,,Ki,nM,,10000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,10.0
"{'action_type': 'BINDING AGENT', 'description': 'Binds to a substance such as a cell surface antigen, targetting a drug to that location, but not necessarily affecting the functioning of the substance itself', 'parent_type': 'OTHER'}",,22401762,[],CHEMBL4669827,Binding affinity to SERT (unknown origin),B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,,,CHEMBL4665756,Bioorg Med Chem Lett,2020.0,"{'bei': '16.80', 'le': '0.31', 'lle': '1.98', 'sei': '18.52'}",CHEMBL1442422,DIBENZEPIN,CHEMBL1442422,4.96,0,http://www.openphacts.org/units/Nanomolar,3509539,=,1,1,=,,Ki,nM,,10900.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,10.9
"{'action_type': 'BINDING AGENT', 'description': 'Binds to a substance such as a cell surface antigen, targetting a drug to that location, but not necessarily affecting the functioning of the substance itself', 'parent_type': 'OTHER'}",,22401763,[],CHEMBL4669827,Binding affinity to SERT (unknown origin),B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)CCN1C(=O)c2ccccc2CCc2ccccc21,,,CHEMBL4665756,Bioorg Med Chem Lett,2020.0,"{'bei': '16.67', 'le': '0.30', 'lle': '1.92', 'sei': '20.83'}",CHEMBL4744893,,CHEMBL4744893,4.91,0,http://www.openphacts.org/units/Nanomolar,3509540,=,1,1,=,,Ki,nM,,12400.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,12.4
,,22401764,[],CHEMBL4669827,Binding affinity to SERT (unknown origin),B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)CCCN1C(=O)c2ccccc2CCc2ccccc21,,,CHEMBL4665756,Bioorg Med Chem Lett,2020.0,,CHEMBL4756695,,CHEMBL4756695,,0,http://www.openphacts.org/units/Nanomolar,3509525,>,1,1,>,,Ki,nM,,100000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,100.0
"{'action_type': 'BINDING AGENT', 'description': 'Binds to a substance such as a cell surface antigen, targetting a drug to that location, but not necessarily affecting the functioning of the substance itself', 'parent_type': 'OTHER'}",,22401765,[],CHEMBL4669827,Binding affinity to SERT (unknown origin),B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)CCN1C(=O)c2ccccc2/C=C\c2ccccc21,,,CHEMBL4665756,Bioorg Med Chem Lett,2020.0,"{'bei': '18.25', 'le': '0.33', 'lle': '1.96', 'sei': '22.66'}",CHEMBL4746800,,CHEMBL4746800,5.34,0,http://www.openphacts.org/units/Nanomolar,3509526,=,1,1,=,,Ki,nM,,4600.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,4.6
"{'action_type': 'BINDING AGENT', 'description': 'Binds to a substance such as a cell surface antigen, targetting a drug to that location, but not necessarily affecting the functioning of the substance itself', 'parent_type': 'OTHER'}",,22401766,[],CHEMBL4669827,Binding affinity to SERT (unknown origin),B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)CCCN1C(=O)c2ccccc2/C=C\c2ccccc21,,,CHEMBL4665756,Bioorg Med Chem Lett,2020.0,"{'bei': '14.47', 'le': '0.26', 'lle': '0.66', 'sei': '18.82'}",CHEMBL4756446,,CHEMBL4756446,4.43,0,http://www.openphacts.org/units/Nanomolar,3509527,=,1,1,=,,Ki,nM,,36900.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,36.9
,,22401769,[],CHEMBL4669827,Binding affinity to SERT (unknown origin),B,,,BAO_0000192,BAO_0000357,single protein format,COc1cc2c(cc1OC)N(CCN(C)C)C(=O)c1ccccc1N(C)C2=O,,,CHEMBL4665756,Bioorg Med Chem Lett,2020.0,,CHEMBL4740541,,CHEMBL4740541,,0,http://www.openphacts.org/units/Nanomolar,3509530,>,1,1,>,,Ki,nM,,100000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,100.0
,,22401772,[],CHEMBL4669827,Binding affinity to SERT (unknown origin),B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)CCCN1C(=O)c2ccccc2C(=O)N(Cc2ccccc2)c2ccccc21,,,CHEMBL4665756,Bioorg Med Chem Lett,2020.0,,CHEMBL4759148,,CHEMBL4759148,,0,http://www.openphacts.org/units/Nanomolar,3509533,>,1,1,>,,Ki,nM,,100000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,100.0
,,22401775,[],CHEMBL4669827,Binding affinity to SERT (unknown origin),B,,,BAO_0000192,BAO_0000357,single protein format,O=C1c2ccccc2/C=C\c2ccccc2N1CCCN1CCOCC1,,,CHEMBL4665756,Bioorg Med Chem Lett,2020.0,,CHEMBL4778076,,CHEMBL4778076,,0,http://www.openphacts.org/units/Nanomolar,3509536,>,1,1,>,,Ki,nM,,100000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,100.0
"{'action_type': 'BINDING AGENT', 'description': 'Binds to a substance such as a cell surface antigen, targetting a drug to that location, but not necessarily affecting the functioning of the substance itself', 'parent_type': 'OTHER'}",,22485669,[],CHEMBL4688556,Displacement of [3H]-citalopram from human SERT by liquid scintillation counting,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1ccc(N2CCN(CCCCc3ccc(F)cc3)CC2)nc1,,,CHEMBL4680313,Bioorg Med Chem,2021.0,"{'bei': '16.87', 'le': '0.31', 'lle': '1.85', 'sei': '28.52'}",CHEMBL3289648,,CHEMBL3289648,5.53,0,http://www.openphacts.org/units/Nanomolar,3524746,=,1,1,=,,Ki,nM,,2987.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,2987.0
"{'action_type': 'BINDING AGENT', 'description': 'Binds to a substance such as a cell surface antigen, targetting a drug to that location, but not necessarily affecting the functioning of the substance itself', 'parent_type': 'OTHER'}",,22485670,[],CHEMBL4688556,Displacement of [3H]-citalopram from human SERT by liquid scintillation counting,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(CCCCN2CCN(c3ccc(-c4ccccc4)cn3)CC2)cc1,,,CHEMBL4680313,Bioorg Med Chem,2021.0,"{'bei': '14.31', 'le': '0.26', 'lle': '0.54', 'sei': '28.78'}",CHEMBL4783987,,CHEMBL4783987,5.57,0,http://www.openphacts.org/units/Nanomolar,3524747,=,1,1,=,,Ki,nM,,2667.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,2667.0
,,22485671,[],CHEMBL4688556,Displacement of [3H]-citalopram from human SERT by liquid scintillation counting,B,,,BAO_0000192,BAO_0000357,single protein format,Cl.Fc1ccc(CCCCN2CCN(c3cccc(-c4ccccc4)n3)CC2)cc1,,,CHEMBL4680313,Bioorg Med Chem,2021.0,,CHEMBL4743284,,CHEMBL4802393,,0,http://www.openphacts.org/units/Nanomolar,3524748,>,1,1,>,,Ki,nM,,10000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,10000.0
"{'action_type': 'BINDING AGENT', 'description': 'Binds to a substance such as a cell surface antigen, targetting a drug to that location, but not necessarily affecting the functioning of the substance itself', 'parent_type': 'OTHER'}",,22485672,[],CHEMBL4688556,Displacement of [3H]-citalopram from human SERT by liquid scintillation counting,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(CCCN1CCCN(c2ccc(Cl)cn2)CC1)c1ccc(F)cc1,,,CHEMBL4680313,Bioorg Med Chem,2021.0,"{'bei': '19.77', 'le': '0.39', 'lle': '3.38', 'sei': '20.39'}",CHEMBL4574793,,CHEMBL4574793,7.43,0,http://www.openphacts.org/units/Nanomolar,3524751,=,1,1,=,,Ki,nM,,37.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,37.0
"{'action_type': 'BINDING AGENT', 'description': 'Binds to a substance such as a cell surface antigen, targetting a drug to that location, but not necessarily affecting the functioning of the substance itself', 'parent_type': 'OTHER'}",,22485673,[],CHEMBL4688556,Displacement of [3H]-citalopram from human SERT by liquid scintillation counting,B,,,BAO_0000192,BAO_0000357,single protein format,O=C1c2ccc(F)cc2CC1CCN1CCCN(c2ccccn2)CC1,,,CHEMBL4680313,Bioorg Med Chem,2021.0,"{'bei': '17.04', 'le': '0.32', 'lle': '2.84', 'sei': '16.53'}",CHEMBL4570411,,CHEMBL4570411,6.02,0,http://www.openphacts.org/units/Nanomolar,3524752,=,1,1,=,,Ki,nM,,949.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,949.0
"{'action_type': 'BINDING AGENT', 'description': 'Binds to a substance such as a cell surface antigen, targetting a drug to that location, but not necessarily affecting the functioning of the substance itself', 'parent_type': 'OTHER'}",,22485674,[],CHEMBL4688556,Displacement of [3H]-citalopram from human SERT by liquid scintillation counting,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc2c(c1)CC(CCN1CCCN(c3ccccn3)CC1)C2,,,CHEMBL4680313,Bioorg Med Chem,2021.0,"{'bei': '21.19', 'le': '0.39', 'lle': '3.65', 'sei': '37.14'}",CHEMBL4474014,,CHEMBL4474014,7.19,0,http://www.openphacts.org/units/Nanomolar,3524753,=,1,1,=,,Ki,nM,,64.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,64.0
"{'action_type': 'BINDING AGENT', 'description': 'Binds to a substance such as a cell surface antigen, targetting a drug to that location, but not necessarily affecting the functioning of the substance itself', 'parent_type': 'OTHER'}",,22485675,[],CHEMBL4688556,Displacement of [3H]-citalopram from human SERT by liquid scintillation counting,B,,,BAO_0000192,BAO_0000357,single protein format,O=C1c2ccc(F)cc2CC1CCN1CCCN(c2ccc(Cl)cn2)CC1,,,CHEMBL4680313,Bioorg Med Chem,2021.0,"{'bei': '19.64', 'le': '0.39', 'lle': '3.79', 'sei': '20.91'}",CHEMBL4558031,,CHEMBL4558031,7.62,0,http://www.openphacts.org/units/Nanomolar,3524754,=,1,1,=,,Ki,nM,,24.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,24.0
"{'action_type': 'BINDING AGENT', 'description': 'Binds to a substance such as a cell surface antigen, targetting a drug to that location, but not necessarily affecting the functioning of the substance itself', 'parent_type': 'OTHER'}",,22485676,[],CHEMBL4688556,Displacement of [3H]-citalopram from human SERT by liquid scintillation counting,B,,,BAO_0000192,BAO_0000357,single protein format,O=C1c2ccc(F)cc2CC1CCN1CCCN(c2ccc(Cl)cc2)CC1,,,CHEMBL4680313,Bioorg Med Chem,2021.0,"{'bei': '19.69', 'le': '0.39', 'lle': '3.18', 'sei': '32.36'}",CHEMBL1946124,,CHEMBL1946124,7.62,0,http://www.openphacts.org/units/Nanomolar,3524755,=,1,1,=,,Ki,nM,,24.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,24.0
"{'action_type': 'BINDING AGENT', 'description': 'Binds to a substance such as a cell surface antigen, targetting a drug to that location, but not necessarily affecting the functioning of the substance itself', 'parent_type': 'OTHER'}",,22485677,[],CHEMBL4688556,Displacement of [3H]-citalopram from human SERT by liquid scintillation counting,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(CCCCN2C3CCC2CN(c2ccc(Cl)cn2)C3)cc1,,,CHEMBL4680313,Bioorg Med Chem,2021.0,"{'bei': '18.19', 'le': '0.36', 'lle': '2.25', 'sei': '35.11'}",CHEMBL4746695,,CHEMBL4746695,6.80,0,http://www.openphacts.org/units/Nanomolar,3524756,=,1,1,=,,Ki,nM,,158.4,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,158.4
"{'action_type': 'BINDING AGENT', 'description': 'Binds to a substance such as a cell surface antigen, targetting a drug to that location, but not necessarily affecting the functioning of the substance itself', 'parent_type': 'OTHER'}",,22485678,[],CHEMBL4688556,Displacement of [3H]-citalopram from human SERT by liquid scintillation counting,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(CCCN1C2CCC1CN(c1ccc(Cl)cn1)C2)c1ccc(F)cc1,,,CHEMBL4680313,Bioorg Med Chem,2021.0,"{'bei': '17.06', 'le': '0.33', 'lle': '2.43', 'sei': '18.16'}",CHEMBL4789472,,CHEMBL4789472,6.62,0,http://www.openphacts.org/units/Nanomolar,3524757,=,1,1,=,,Ki,nM,,241.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,241.0
"{'action_type': 'BINDING AGENT', 'description': 'Binds to a substance such as a cell surface antigen, targetting a drug to that location, but not necessarily affecting the functioning of the substance itself', 'parent_type': 'OTHER'}",,22485679,[],CHEMBL4688556,Displacement of [3H]-citalopram from human SERT by liquid scintillation counting,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(CCCCN2CCN(c3ccncc3)CC2)cc1.O=C(O)C(=O)O,,,CHEMBL4680313,Bioorg Med Chem,2021.0,"{'bei': '18.05', 'le': '0.34', 'lle': '2.29', 'sei': '29.20'}",CHEMBL4762416,,CHEMBL4803145,5.66,0,http://www.openphacts.org/units/Nanomolar,3524760,=,1,1,=,,Ki,nM,,2204.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,2204.0
,,22792459,[],CHEMBL4709915,Binding affinity to SERT (unknown origin),B,,,BAO_0000192,BAO_0000357,single protein format,CN1CCc2ccc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2C1=O,,,CHEMBL4706549,Eur J Med Chem,2020.0,,CHEMBL4764679,,CHEMBL4764679,,0,http://www.openphacts.org/units/Nanomolar,3539165,>,1,1,>,,Ki,nM,,1000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,1000.0
,,22850837,[],CHEMBL4723548,Displacement of [3H]citalopram from serotonin transporter (unknown origin) by liquid scintillation counting method,B,,,BAO_0000192,BAO_0000357,single protein format,c1ccc(OCc2cc(OCCNC3CCC3)no2)cc1,,,CHEMBL4715859,J Med Chem,2020.0,,CHEMBL4743313,,CHEMBL4743313,,0,http://www.openphacts.org/units/Nanomolar,3548007,>,1,1,>,,Ki,nM,,7000.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,uM,UO_0000065,,7.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22875480,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4725714,Displacement of [3H]imipramine from recombinant human 5'-HT transporter expressed in CHO cells incubated for 60 mins by Scintillation counting method,B,,,BAO_0000192,BAO_0000219,cell-based format,COc1ccc([C@@]23C=CC(=O)C[C@@H]2N(C)CC3)cc1OC,,,CHEMBL4725222,J Med Chem,2020.0,"{'bei': '26.34', 'le': '0.49', 'lle': '5.40', 'sei': '19.52'}",CHEMBL4781238,,CHEMBL4781238,7.57,0,http://www.openphacts.org/units/Nanomolar,3549651,=,1,1,=,,Ki,nM,,27.0,CHEMBL228,Homo sapiens,Serotonin transporter,9606,,,Ki,nM,UO_0000065,,27.0
